id,name
0,"Horses, asses, mules and hinnies; live, pure-bred breeding animals"
10764,Other air pumps/extractor hoods f/extraction/recycling
10765,Parts of air or vacuum pumps
10766,Parts of fans or extractor hoods
10767,"Piston, of air compressors/other gas"
10768,"Piston rings, for air compressors/other gas"
10769,"Cylinder blocks/cylinder heads/sumps, f/compressors"
10770,Parts for rotary boring machinery
10771,Parts of others boring machinery/perforation
10772,"Copper powders, of non-lamellar structure"
10773,"Copper powders and flakes, of non-lamellar structure"
10774,Bars of refined copper
10775,Profiles hollow of refined copper
10776,Other profiles of refined copper
10777,Bars of copper-zinc base alloys (brass)
10778,Profiles of copper-zinc base alloys (brass)
10779,Bars of copper-nickel base alloys/copper-nickel-zinc
10780,Profiles of copper-nickel base alloys/cop.-nickel-zinc
10781,Other copper bars
10782,Other profiles hollow of refined copper
10783,Other profiles of copper
10784,"Refined copper wire, max.cross-sectional dimension>6mm"
10785,Other refined copper wire
10786,Wire of copper-zinc base alloys (brass)
10787,Wire of copper-nickel base alloys or copper-nickel-zinc
10788,Wire of copper-tin base alloys (bronze) phosphor
10789,"Ot.tools of perforat., etc.of base metals, incl.parts"
10790,"Dies of base metals, of drawing/extruding f/metals"
10791,"Tools for pressing/stamping/punc, of base metals"
10792,"Tools for internal threading, of base metals"
10793,"Tools for external threading, of base metals"
10794,"Helicoidals drills, d<=52mm, base metals, diamond-coated"
10795,"Other drills of base metals, incl.diamond-coated"
10796,"Other tools for drilling, of base metals"
10797,"Tools for boring or broaching, of base metals"
10798,"Face-milling tools, of base metals"
10799,"Gear cutting hobs, of base metals"
10800,"Other tools for milling, of base metals"
10801,"Tools for turning, of base metals"
10802,"Other interchangeable tools, of base metals"
10803,"Knives/cutting blades of base metals, f/metal working"
10804,"Knives/cutting blades of base metals, f/wood working"
10805,"Scissors of pruning,  manipul.with 1 hand, common metals"
10806,"Hedge shears, etc.manipul.with 2 hands, of common metals"
10808,"Hand saws, of common metals"
10809,"Band saw blades, of common metals"
10810,"Circ.saws blade, com.metals, with working part of steel"
10811,"Other circular saws blade, of common metals, incl.parts"
10812,"Chain saw blades, of common metals"
10813,"Straig.saws blades, of base metals, for working metals"
10814,"Straigh.saws blade, toothless, bas.met., f/saws stone"
10815,"Other blades saws, of base metals"
10816,"Files and rasps, of base metals"
10817,"Other hand tools, of base metals, equal files"
10818,Pliers of base metals
10819,"Pincers, tweezers, similar hand tools, of common metals"
10820,Balls for golf
10821,Other equipment for golf
10822,Articles and equipment f/table-tennis
10823,"Tennis rackets,whether or not strung"
10824,"Tennis,badminton or similar rackets"
10825,"Balls for tennis, except for table-tennis"
10826,Inflatable balls
10827,Other balls
10828,"Ice skates and roller skates,incl.skates attached"
10829,"Articles and equip.f/general physical exercise,gymn.etc"
10830,Articles and equip.f/other sports and swimming pools
10831,Fishing rods
10832,"Fish-hooks, whether or not snelled"
10833,Fishing reels
10834,"Other itens for fishing with line, nets, etc"
10835,"Roundabouts,swings/oth.fairground amusemen.circuses,etc"
10836,Circuses and travelling menageries
10837,"Roundabouts, swings and other amusements"
10838,Roller coaster with a course of 300 m or more
10839,"Carrousels, with a diameter of 16 m or more"
10840,Wagons of the type used in roller coasters c>=6passeng.
10841,Parts and access.f/measuring appar.etc.electr.rec.dev.
10842,Parts and access.f/measuring appar.etc.electr.rec.dev.
10843,"Parts and access.f/oscilloscopes,oscillographs,etc."
10844,Machines for balancing mechanical parts
10845,Test benches for engines and motors
10846,"Other test benches,except for engines and motors"
10847,Profile projectors
10848,"Optical instruments and apparat.f/checking(wafers),etc"
10849,"Refrigerated container, with disp.refrigerant circulator"
10850,Other machinery/dispositive f/treatm.mater.modif.temper
10851,"Parts of instantaneous water heaters, non-eletric, etc."
10852,Parts of distilling or of rectifying columns
10853,"Corrug.plate, of stainless steel/alumin.heat-excha>0.4m2"
10854,Other plates of heat exchange units
10855,"Other parts of machinery for making hot drinks, etc."
10856,Oth.parts of machinery/disposit.f/treatm.modif.temperat
10857,"Calendering/other rolling machines, for paper or paperb."
10858,"Calendering, for paper or paperboard"
10859,Other calendering
10860,Rolling machines f/paper or paperboard
10861,Other rolling machines
10862,"Parts of machinery f/making paper pulp, paper, etc."
10863,Machinery for phototype-setting f/process photogr.
10864,Other mach./appl. for composing phototype-setting
10865,"Oth. mach./appl. for produc.of cliches, etc."
10866,Machinery to compos. by photographic process
10867,Machinery/appliances for composing phototype-setting
10868,"Other machinery/appliances/mat., didn´t metion before"
10869,Parts of machin.f/phototype-setting f/process photog.
10870,Luggage (coming of changes)
10871,Donated goods
10872,Onboard consump.fuels and lubrication f/embarkations
10873,Onboard consump.fuels and lubrication f/aircrafts
10874,"Other clocks,except watch movements"
10875,"Wall clocks,electrically operat.exc.watch movements"
10876,"Oth.wall clocks,electric.operat.exc.watch movements"
10877,Ot.watchmak.appar.electr.operat.exc.watch movements
10878,Oth.watchmak.apparatus exc.watch movements
10879,Time-registers and time-recorders
10880,Parking meters
10881,"Time of day recording appar.and appar.f/measuring,etc."
10882,Time switches
10883,"Oth.apparatus f/working mechan.in certain time,etc"
10884,"Watch movem.f/wristwatches,elect.operat.mech.display"
10885,Watch movem.f/oth.watch movements elect.oper.m.disp.
10886,Watch movem.f/oth.wristw.electr.operat.opto-elect.disp.
10887,Watch movem.f/ot.watch movements elect.oper.op.elec.dis
10888,Watch movem.f/watch movements with autom.winding
10889,"Other watch movements for watches,assembled"
10890,Onboard consump.any other merchandise f/embarkations
10891,Onboard consump.any other merchandise f/aircrafts
10892,Stones in brute of the  capitulate 71 of ncm
10893,Cut stones/worked of the  capitulate 71 of ncm
10894,Jewelry store of gold of the capitulate 71 of ncm
10895,Other articles of the capitulate 71 of ncm
10896,Any other merchandise without exchange covering
10897,Reexport (see Estate CO_UF 97)
10898,Other sheets of tetrafluoroethylene copolymers reinforced with polytetrafluoroethylene fiber fabric of the type used as semipermeable membranes in electrolysis cells
10899,Electrical current connector for use in hermetic refrigerating compressors
10900,Chicken meat
10901,"Other catalytic preparations, having as their active substance rare earth oxides"
10902,Oth. fixed capacitors for insertion PHP - Pin Through Hole
10903,"Oth.elec.capacit., fixed of tantalus, f/insertion"
10904,"Meat of other animals, salted, dried, etc."
10905,Meat of horses
10906,Meat of sheep
10907,"Copolymer of dimethyl terephthalate, cyclohexanedimethanol and isophthalic acid"
10908,"Copolymer of dimethyl terephthalate, cyclohexanedimethanol and tetramethyl cyclobutanediol"
10909,"Copolymer of dimethyl terephthalate, cyclohexanedimethanol and ethylene glycol"
10910,"Oth.watch movements meas.<=33.8mm,f/oth.watches"
10911,"Oth.watch movements, assembled for other watches"
10913,"Clock movements, assembled f/of alarm clocks,oper.elect."
10914,"Clock movements, assembled f/oth.watches,oper.elect."
10916,"Cylinder blocks, cylin.heads, etc.f/diesel engines/semi"
10917,Fuel nozzles for diesel or semi-diesel engines
10918,"Valves of admission or of escape, f/diesel engines/semi"
10919,"Collect.of admission or of escape,  for diesel and semi-diesel engines"
10920,"Rings of segment, for diesel engines or semidiesel"
10921,Mobile lifting frames on tyres and straddle carriers
10922,Other porches and bridge-cranes
10923,Tower cranes
10924,Portal or pedestal jib cranes
10925,"Self-propelled machinery, on tyre"
10926,"Machinery self-propelled, on tyre, cap>=60t"
10927,"Other self-propelled machinery, on tyre"
10928,Other self-propelled machinery
10929,"Self-propelled machinery track-laying, lifting capacity.>=70t"
10930,Other self-propelled machinery
10931,Machinery of designed for mounting on road vehicles
10932,Ships' derricks and other cranes
10933,"Self-prop.fork-lift trucks, power.by electr.motor c>6.5t"
10934,"Oth.fork-lift trucks self-propelled, of electric motor"
10935,"Other vehic.f/movem.load, self-propelled, of electr.motor"
10936,"Other self-propelled fork-lift trucks, c>6.5t"
10937,Oth.works trucks fitted handling equipm.self-propelled
10938,Ot.fork-lift trucks fitted with lifting/handling equipm
10939,"Threaded elbows, bends and sleeves, f/pipes, stain.steel"
10940,"Threaded elbows, bends and sleeves, f/pipes, stain.steel"
10941,"Other tube or pipe fittings, of stainless steel"
10942,"Other flanges f/pipes, cast iron/iron or steel"
10943,"Other threaded elbows, bends, etc.f/pipes of iron/steel"
10944,"Other butt welding fittings, pipes of iron/steel"
10945,"Other fittings f/pipes of cast iron, iron or steel"
10946,"Bridges and bridge-sections, of cast iron/iron/steel"
10947,"Towers and lattice masts, of cast iron/iron/steel"
10948,"Doors, windows, etc.of cast iron/iron/steel"
10949,"Equipm.f/scaffolding, frames, etc.fused iron/iron/steel"
10950,"Foils, bars, etc.f/structures, of fused iron/iron/steel"
10951,"Oth.structures and their parts, of fused iron/iron/steel"
10952,"Reservoirs, etc.iron/steel, cap>300l, f/grains, solid stor."
10953,"Isotherm.contain.cool.liqu.nitrog.f/semen, etc.cap>300l"
10954,"Oth.reservoirs, etc.iron/steel, c>300l, without ther.equip"
10955,"Cloth, grill and netting, of aluminium wire"
10956,Other articles of aluminium
10957,"Refined lead, electrolytic, in ingots"
10958,"Other unwrought of refined lead, electrolytic"
10959,Other unwrought of refined lead
10960,"Lead with antimony as second predom.element, unwrought"
10961,Other unwrought lead
10962,Lead waste and scrap
10963,"Lead bars, rods, profiles and wire"
10964,"Sheets, strip of lead, of a thickness<=0.2mm"
10965,"Plates, and other sheets and strip, of lead"
10966,Leads powders and flakes
10967,Lead tubes and its accessories
10968,Other articles of lead
10969,"Bars, rods, profiles and wire, of lead"
10970,"Tubes and accessories, of lead"
10971,Other articles of lead
10972,"Zinc n/alloyed cont.zinc>=99.99%, electrolytic, in ingots"
10973,"Other unwrought zinc of n/al.zinc>=99.99%, electrolytic"
10974,"Other ingots of zinc n/alloyed, cont.zinc>=99.99%"
10975,"Other unwrought zinc n/alloyed, cont.zinc>=99.99%"
10976,"Valve guides,  for diesel or semi-diesel engines"
10977,"Pistons,  for diesel or semi-diesel engines"
10978,"Other pistons,d>=200mm, for diesel or semi-diesel engines"
10979,"Other pistons,  for diesel or semi-diesel engines"
10980,"Cylinder liners,  for diesel/semi-diesel engines"
10981,"Connecting rods, weight>=30kg, for diesel/semi-diesel engines"
10982,Other connecting rods for diesel/semi-diesel engines
10983,"Cylinder heads, with d>=200mm for diesel/semi-diesel engines"
10984,Other cylinder heads for diesel/semi-diesel engines
10985,"Fuel injectors/nozzle, d>=20mm for diesel/semi-diesel engines"
10986,Other fuel nozzles for diesel or semi-diesel engines
10987,"Weighing machinery, 30kg<capacity<=5000kg"
10988,Other weighing machinery
10989,Weights for scales
10990,"Parts of personal weig.mach., incl.baby/household"
10991,"Parts of weighing machinery, incl.scale"
10992,"Fire extinguishers, whether or not charged"
10993,Spray guns and similar appliances
10994,"Water jet projecting machinery for unblocking, etc."
10995,Sand blasting mach.f/produc.worn areas in apparel artic
10996,"Water jet boring machines, pression>=10mpa"
10997,"Other steam or sandblasting machines, etc"
10998,"Hand-operated to project, etc.for combat prague"
10999,"Ot.mechanical appliances to spray fungicides/insec., etc"
11000,"Sprinklers and irrigations systems, for aspersion"
11001,Other appliances sprinklers and system irrigations
11002,Other appliances for agricultural or horticultural
11003,"Other mechanical appl., f/projecting, etc.liquid/powders"
11004,"Oth.pipes/hollow profiles, stainless steel, seam.d<=229mm"
11005,"Oth.pipes/hollow profiles, of iron/steel, seam.d<=229mm"
11006,"Oth.pipes/hollow profiles, of iron/steel, seamless"
11007,"Pipes iron/steel, lon.sub.arc wel.cir.cr.d>406mm, f/pipel"
11008,"Ot.pip.iron/st.lon.sub.arc wel.cir.cr.d>406mm, f/pipel"
11009,"Oth.pipes iron/steel, welded, etc.cir.cr.d>406mm, f/pipel"
11010,"Pipes iron/steel, welded, etc.cir.cr.d>406mm, f/coat.well"
11011,"Oth.pipes iron/steel, weld.circ.cross-section d>406mm"
11012,"Oth.pipes iron/steel, weld.circ.cross-section d>406mm"
11013,"Oth.pipes iron/steel, riveted, circ.cross-section d>406mm"
11014,"Pipes iron/steel, weld/rivet/similar/pipeline/gas pipel."
11015,"Pipes iron/steel, of a kind used for oil or gas pipelines"
